customer_id,name,dob,age,city,phone,email,annual_income,household_size,signup_date
C004532,Varun Patel,1984-04-07,41,Jaipur,91-834-988-7155,varun.patel.4532@example.in,965400.0,3.0,2023-06-07
C004533,Rhea Mishra,1994-12-08,31,Jaipur,7217303924,rhea.mishra.4533@example.in,1114200.0,7.0,2016-01-08
C004534,Mira Singh,1979-03-02,46,PUNE, 94831-42577 ,mira.singh.4534@example.in,673600.0,5.0,2018-05-20
C004535,Varun Chandra,1969-05-04,56,Calcutta,8973727686,varun.chandra.4535@example.in,711100.0,,2017-03-19
C004536,Anika Subramanian,1991-07-12,34,Lucknow,7300897669,anika.subramanian.4536@example.in,1413300.0,2.0,2021-01-04
C004537,Aditya Tiwari,2000-02-15,25,Lucknow,9182867007,aditya.tiwari.4537@example.in,328900.0,1.0,2022-11-19
C004538,Diya Kapoor,1989-04-16,36,Calcutta,,diya.kapoor.4538@example.in,,4.0,2025-05-04
C004539,Anika Verma,2001-12-24,24,Delhi,(958) 533-4692,anika.verma.4539@example.in,740100.0,3.0,2023-05-14
C004540,Nikhil Roy,1954-07-10,71,Lucknow,9264126933,nikhil.roy.4540@example.in,866600.0,7.0,2020-09-12
C004541,Aarav Gupta,1980-08-09,45,Lucknow,6907767554,,538800.0,6.0,2024-08-04
C004542,Aarav Bose,1992-07-12,33,Bhopal,8299827346,aarav.bose.4542@example.in,504800.0,5.0,2017-08-25
C004543,Sanjay Joshi,1969-08-09,56,Kochi,8340392074,sanjay.joshi.4543@example.in,981800.0,5.0,2025-10-13
C004544,Aarav Subramanian,2003-07-21,22,Lucknow,6935361102,aarav.subramanian.4544@example.in,822100.0,4.0,2023-06-14
C004545,Diya Rao,1972-10-11,53,Chennai,8970617172,diya.rao.4545@example.in,334400.0,5.0,2019-09-30
C004546,Kavya Mehta,1985-07-16,40, Lucknow ,6476545026,kavya.mehta.4546@example.in,640800.0,5.0,2016-01-04
C004547,Priya Nair,1982-03-24,43, Bangalore , 91994-95926 ,PRIYA.NAIR.4547@EXAMPLE.IN,742900.0,6.0,2023-04-19
C004548,Arjun Jain,1975-03-07,50,Hyderabad,9828677608,arjun.jain.4548@example.in,,2.0,2019-11-14
C004549,Ananya Joshi,1996-07-16,29,Bengaluru,8533843857,ananya.joshi.4549@example.in,1194500.0,6.0,2025-10-04
C004550,Zoya Iyer,1976-06-20,49,Bengaluru,9810529701,zoya.iyer.4550@example.in,486000.0,3.0,2021-10-06
C004551,Kavya Sharma,1965-03-16,60,Kolkata,,kavya.sharma.4551@example.in,944400.0,,2024-05-10
C004552,Rohan Gupta,1964-07-06,61,Bengaluru, 89706-18899 ,rohangupta4552@example.in,485100.0,1.0,2016-12-02
C004553,Rohan Mukherjee,1998-08-22,27,Bhopal,8998880871,rohan.mukherjee.4553@example.in,958500.0,4.0,2016-12-26
C004554,Shreya Sharma,1957-10-18,68,Hyderbad,7840114675,shreya.sharma.4554@example.in,530100.0,2.0,2023-08-25
C004555,Diya Nair,2000-08-14,25,Hyderabad,8697696227,diya.nair.4555@example.in,970900.0,7.0,2022-11-29
C004556,R. Kapoor,1988-07-15,37,Jaipur,7576539251,rahul.kapoor.4556@example.in,838600.0,1.0,2021-07-03
C004557,Aarav Mehta,1976-01-03,49,Bengaluru,8625387922,aarav.mehta.4557@example.in,805700.0,6.0,2017-07-08
C004558,Kavya Gupta,1993-09-09,32,Kochi,9642925336,kavya.gupta.4558@example.in,2042200.0,1.0,2021-08-07
C004559,Saanvi Mishra,1970-05-05,55,Kochi,9848500526,saanvi.mishra.4559@example.in,457100.0,2.0,2022-05-03
C004560,Rahul Nair,1973-03-01,52, Lucknow ,8827234781,rahul.nair.4560@example.in,435300.0,2.0,2020-12-15
C004561,Rohan Mishra,1961-01-10,64,Hyd,7160186826,rohan.mishra.4561@example.in,1090100.0,,2015-08-10
C004562,Krishna Gupta,1966-03-18,59,Jaipur,6702936142,krishna.gupta.4562@example.in,570100.0,1.0,2016-11-24
C004563,  mira   mishra  ,1988-07-30,37,Chenai,8162171369,mira.mishra.4563@example.in,900200.0,6.0,2022-02-11
C004564,Arjun Mehta,2002-08-10,23,Bhopal,7023937285,arjun.mehta.4564@example.in,1138200.0,5.0,2023-02-06
C004565,Ananya Singh,1994-02-24,31,Bengaluru,9120980565,ananya.singh.4565@example.in,771400.0,1.0,2016-12-30
C004566,Sneha Mishra,1962-10-22,63,Hyderabad,6985884775,sneha.mishra.4566@example.in,1448900.0,3.0,2018-01-30
C004567,Varun Reddy,1992-02-05,33,Delhi,,varun.reddy.4567@example.in,702000.0,6.0,2019-09-28
C004568,Zoya Agarwal,1994-06-03,31,Hyderabad,,zoya.agarwal.4568@example.in,143700.0,6.0,2022-11-08
C004569,Arjun Patel,1988-08-09,37,Jaipur,8859142157,arjun.patel.4569@example.in,985900.0,7.0,2023-06-25
C004570,Varun Gupta,1964-03-04,61,Lucknow,7416460151,varun.gupta.4570@example.in,667300.0,,2016-10-09
C004571,Ishaan Iyer,1959-03-21,66, Jaipur ,8872208711,ishaan.iyer.4571@example.in,218400.0,2.0,2024-01-06
C004572,Anika Subramanian,1971-02-18,54,Jaipur,7503860850,anika.subramanian.4572@example.in,,3.0,2021-05-29
C004573,Pooja Nair,2001-01-18,24,AHMEDABAD,,pooja.nair.4573@example.in,291100.0,5.0,2023-08-15
C004574,Mira Banerjee,1956-08-14,-8,Pune,+91 92298 21240,mira.banerjee.4574@example.in,244000.0,5.0,2016-10-26
C004575,Sneha Kulkarni,2000-08-16,25,Bhopal,7564539949,sneha.kulkarni.4575@example.in,921700.0,1.0,2016-06-25
C004576,Pranav Subramanian,1963-10-31,62,Jaipur,8774220490,pranav.subramanian.4576@example.in,719800.0,6.0,2023-02-17
C004577,Vikram Reddy,1979-06-07,46,Lucknow,9231951638,vikram.reddy.4577@example.in,1948300.0,5.0,2021-03-13
C004578,Zoya Subramanian,1960-07-15,65,Kochin, 87468-00233 ,zoya.subramanian.4578@example.in,718500.0,7.0,2024-09-18
C004579,Rohan Tiwari,1957-08-13,68,Chennai,6715041275,rohan.tiwari.4579@example.in,1047500.0,6.0,2024-02-10
C004580,Krishna Kapoor,1989-01-05,36,Kochi,9268022038,krishna.kapoor.4580@example.in,640600.0,6.0,2022-09-08
C004581,Sneha Menon,1982-04-12,43,Delhi,8601462535,sneha.menon.4581@example.in,381200.0,3.0,2025-06-13
C004582,Sahil Mishra,2002-04-25,23, Mumbai ,8663680382,sahil.mishra.4582@example.in,1641200.0,2.0,2019-09-24
C004583,Meera Khan,1993-03-21,32,Lucknow,7579510860,meera.khan.4583@example.in,354700.0,7.0,2017-05-01
C004584,P. Mishra,1998-01-02,27,Mumbai,8771722393,,244600.0,5.0,2015-08-14
C004585,Sanjay Menon,2002-04-18,23, Delhi ,7873609613,sanjay.menon.4585@example.in,643500.0,7.0,2020-01-27
C004586,Pranav Iyer,1976-01-05,49,Ahmedabad,,pranav.iyer.4586@example.in,2042800.0,5.0,2016-02-29
C004587,Aarav Shah,1950-02-13,75,Bhopal,8419483965,aarav.shah.4587@example.in,2138600.0,5.0,2020-10-22
C004588,Varun Nair,1988-07-19,37,Kochi,7101630691,varun.nair.4588@example.in,363300.0,2.0,2019-02-07
C004589,Kabir Tiwari,1965-08-04,60,Hyderabad,7611680573,kabir.tiwari.4589@example.in,465900.0,4.0,2015-05-30
C004590,Nisha Gupta,1954-10-13,71,Chennai,7067974100,nisha.gupta.4590@example.in,726500.0,7.0,2021-06-22
C004591,Nisha Subramanian,1988-12-18,37,Poona,9651805772,nisha.subramanian.4591@example.in,1054800.0,1.0,2017-05-15
C004592,Kabir Singh,1988-05-07,37,Mumbai,9863086757,kabir.singh.4592@example.in,,5.0,2017-09-09
C004593,Aditi Mukherjee,1950-07-17,75,Dilli,9908447036,aditi.mukherjee.4593@example.in,624300.0,6.0,2017-11-17
C004594,Ishita Kukarni,1995-05-10,30,Lucknow,6665161528,ishita.kulkarni.4594@example.in,630200.0,3.0,2017-10-11
C004595,Kavya Banerjee,1990-09-04,35,Chennai,(700) 555-7239,kavya.banerjee.4595@example.in,,2.0,2020-06-23
C004596,Arjun Iyer,1981-11-27,44,Kochi,8966522605,arjun.iyer.4596@example.in,1150300.0,2.0,2023-07-03
C004597,Vikram Kapoor,1979-05-19,46,Mumbai,8210801552,vikram.kapoor.4597@example.in,908300.0,5.0,2022-08-01
C004598,Pranav Bose,1994-02-08,31,Chennai,+91 64769 06725,pranav.bose.4598@example.in,298900.0,1.0,2022-05-05
C004599,Pranav Nair,1960-05-22,65,Delhi,9423428326,pranav.nair.4599@example.in,1216800.0,1.0,2018-10-25
C004600,Rahul Mishra,1992-12-07,33,Bhopal,6779098977,rahul.mishra.4600@example.in,307100.0,2.0,2025-04-03
C004601,Ananya Sinha,1969-04-08,56,Delhi,7947643762,ananya.sinha.4601@example.in,1071100.0,7.0,2017-07-05
C004602,Shreya Singh,1975-03-10,50,Chennai,6194139739,shreya.singh.4602@example.in,891000.0,4.0,2018-10-11
C004603,Vikram Singh,2005-12-27,20,Hyderabad,6988228120,vikram.singh.4603@example.in,792300.0,4.0,2021-10-25
C004604,Ishaan Roy,2005-07-05,20,Kochi,(662) 521-6474,ishaan.roy.4604@example.in,,7.0,2019-04-07
C004605,Anika Mehta,1961-09-20,64,Bhopal,7341425119,anika.mehta.4605@example.in,270900.0,6.0,2024-11-22
C004606,Pranav Tiwari,1969-04-11,56,Jaypur,91-634-941-8690,pranav.tiwari.4606@example.in,2774700.0,6.0,2018-07-26
C004607,Pranav Tiwari,1952-06-25,73,Jaipur,6938611170,pranav.tiwari.4607@example.in,781300.0,4.0,2023-08-20
C004608,Meera Joshi,1950-08-15,75,Lucknow,8150750204,meera.joshi.4608@example.in,909900.0,5.0,2023-03-25
C004609,Sahil Verma,1968-06-03,57,Hyderabad,9241481533,sahil.verma.4609@example.in,,6.0,2024-04-13
C004610,Anika Tiwari,1980-08-28,45,Kolkata,8018504620,anika.tiwari.4610@example.in,1217200.0,5.0,2025-12-10
C004611,Rohan Menon,1961-01-13,64,Bhopal,6043041399,rohan.menon.4611@example.in,3593200.0,6.0,2025-08-04
C004612,Nikhil Gupta,1963-11-06,62,Jaipur,8231899094,nikhil.gupta.4612@example.in,757800.0,2.0,2022-01-09
C004613,Sneha Kulkarni,1966-08-23,59,CHENNAI,8666034050,sneha.kulkarni.4613@example.in,267700.0,1.0,2020-01-20
C004614,Sneha Kapoor,1954-08-27,71,Kochi,7106460959,SNEHA.KAPOOR.4614@EXAMPLE.IN,2103600.0,5.0,2016-12-24
C004615,Sanjay Nair,2001-01-19,24,Kolkata,8837217058,sanjay.nair.4615@example.in,154100.0,2.0,2016-08-02
C004616,Arjun Singh,1959-08-05,66,Hyd,9981440969,arjun.singh.4616@example.in,,6.0,2018-05-13
C004617,Sneha Chandra,1952-09-03,73,CHENNAI,8582007038,sneha.chandra.4617@example.in,334900.0,7.0,2020-03-19
C004618,Priya Khan,1997-05-12,28,Hyderbad,8332658252,priya.khan.4618@example.in,463800.0,4.0,2021-06-13
C004619,Aarav Rao,2001-04-19,24,Chennai,9746567806,aarav.rao.4619@example.in,375300.0,6.0,2020-07-19
C004620,Rhea Mukherjee,1975-10-02,50,Kochi,7868503582,rhea.mukherjee.4620@example.in,511500.0,2.0,2024-09-20
C004621,Aarav Sen,1988-09-17,37,Lucknow,7680463083,aarav.sen.4621@example.in,949800.0,2.0,2021-11-06
C004622,Saanvi Mukherjee,2001-04-19,24,Hyderabad,9202801047,saanvi.mukherjee.4622@example.in,1484400.0,4.0,2024-05-01
C004623,Shreya Sharma,1979-07-10,46,Mumbai,8066394499,shreya.sharma.4623@example.in,,4.0,2017-01-09
C004624,Arjun Subramanian,1957-08-02,68,AHMEDABAD,6845257824,arjun.subramanian.4624@example.in,788400.0,2.0,2019-03-30
C004625,Pranav Mehta,1982-10-12,43,Bhopal,7294478178,pranav.mehta.4625@example.in,432600.0,4.0,2015-07-23
C004626,Sanjay Reddy,1964-05-12,61,Pune,+91 61509 07560,sanjay.reddy.4626@example.in,1294000.0,7.0,2021-06-19
C004627,Aditya Joshi,1978-06-07,47,Hyderabad,6717806643,aditya.joshi.4627@example.in,401900.0,3.0,2015-05-14
C004628,Akshay Joshi,1963-04-18,62,Chennai,8770749558,akshay.joshi.4628@example.in,3001800.0,1.0,2024-04-15
C004629,Pranav Patel,1968-08-24,57,Pune,6688000894,pranav.patel.4629@example.in,752800.0,5.0,2022-05-10
C004630,Sanjay Rao,2001-06-17,24,Pune,+91 93769 25139,sanjay.rao.4630@example.in,2973800.0,2.0,2015-04-29
C004631,Sneha Banerjee,1993-07-06,32,BHOPAL,6321216475,sneha.banerjee.4631@example.in,2576800.0,7.0,2017-07-13
C004632,Vikram Das,1982-08-18,43,Hyderabad,91-620-424-1843,vikram.das4632@example.in,554100.0,2.0,2018-10-02
C004633,Shreya Joshi,1977-10-21,48,Ahmedabad,6130974812,shreya.joshi.4633@example.in,852200.0,3.0,2021-04-05
C004634,Sanjay Banerjee,1988-02-05,37,Ahmedabad,6677828233,sanjay.banerjee.4634@example.in,3110600.0,4.0,2018-10-12
C004635,Aarav Singh,1973-09-26,52,Jaipur,+91 94275 68620,,332900.0,4.0,2024-03-26
C004636,Aarav Subramanian,1955-05-02,70,Mumbai,+91 85191 01216,aarav.subramanian.4636@example.in,2622800.0,7.0,2016-01-02
C004637,Mira Banerjee,1953-09-03,72,Ahmedabad,8170953768,mira.banerjee.4637@example.in,1083900.0,6.0,2025-04-28
C004638,Pooja Roy,1985-06-13,40,Pune,7463033844,pooa.roy.4638@example.in,484300.0,2.0,2018-04-04
C004639,Pooja Sharma,1966-08-30,59,Delhi,6466335279,pooja.sharma.4639@example.in,683600.0,5.0,2021-08-20
C004640,Rahul Shah,1983-01-20,42,Kolkata,8315287310,rahul.shah.4640@example.in,13151462.175101334,5.0,2022-07-16
C004641,Krishna Mishra,1971-11-04,54,Jaipur,6902930805,krishna.mishra.4641@example.in,577200.0,,2022-11-04
C004642,Sahil Gupta,1999-06-18,26,Hyderabad,6630807744,sahil.gupta.4642@example.in,1407200.0,6.0,2016-09-18
C004643,Anika Shah,1990-08-20,35,Mumbay,9415915075,anika.shah.4643@example.in,1253300.0,6.0,2016-04-15
C004644,Tanvi Bose,1974-04-03,51,Jaipur,9483671878,tanvi.bose.4644@example.in,756300.0,7.0,2024-06-22
C004645,Meera Mukherjee,1955-12-18,70,Lucknow,7658665578,meera.mukherjee.4645@example.in,880700.0,5.0,2021-03-04
C004646,Krishna Iyer,1951-12-30,74,Bhopal, 65309-94894 ,krishnaiyer4646@example.in,801500.0,4.0,2022-04-29
C004647,Arjun Shah,1950-05-28,75,Jaipur,7802724717,arjun.shah.4647@example.in,1808200.0,2.0,2022-05-21
C004648,Vikram Kapoor,1969-10-13,56,Bhopal,8491988997,vikram.kapoor.4648@example.in,703800.0,4.0,2021-07-07
C004649,Sahil Sharma,1971-12-01,54,Pune,91-996-549-0295,sahil.sharma.4649@example.in,2077900.0,6.0,2018-04-12
C004650,Nisha Khan,1976-05-19,49,Delhi,+91 77135 47218,nisha.khan.4650@example.in,1145700.0,2.0,2021-05-31
C004651,Sanjay Desai,1989-07-28,36,Delhi,(918) 471-7779,sanjay.desai.4651@example.in,763000.0,3.0,2025-04-06
C004652,Priya Sharma,1959-02-09,66,Delhi,,priya.sharma.4652@example.in,1200200.0,5.0,2024-07-06
C004653,Rahul Chandra,1954-11-29,71,Pune,8335982557,rahul.chandra.4653@example.in,1628600.0,5.0,2019-10-18
C004654,Mira Mehta,1982-10-01,43,Bhopal,6252747549, mira.mehta.4654@example.in ,1574000.0,3.0,2015-12-16
C004655,Ishita Kulkarni,1978-07-22,47,Delhi,9451585524,ishita.kulkarni.4655@example.in,1797700.0,,2021-04-24
C004656,Saanvi Tiwari,1999-03-13,26,Ahmedabad,8628650366,saanvi.tiwari.4656@example.in,902000.0,5.0,2025-03-31
C004657,  rohan   kulkarni  ,1992-03-05,33,Mumbai,7610717723,rohan.kulkarni.4657@example.in,867300.0,6.0,2022-01-15
C004658,Shreya Verma,2003-12-19,22,Kolkata,(885) 705-8634,shreya.verma.4658@example.in,569200.0,5.0,2015-10-02
C004659,Rahul Mukherjee,1999-04-22,26,Pune,8839416347,rahul.mukherjee.4659@example.in,530100.0,7.0,2021-05-20
C004660,Nikhil Sharma,1980-07-02,45,Hyderabad, 79477-41615 ,nikhil.sharma.4660@example.in,342300.0,4.0,2024-04-24
C004661,Nikhil Mukherjee,1968-02-12,57,Mumbai,+91 61122 25014,nikhil.mukherjee.4661@example.in,,2.0,2021-05-09
C004662,Kavya Kapoor,1998-08-05,27,Ahmedabad,7445005894,kavya.kapoor.4662@example.in,478500.0,2.0,2018-04-04
C004663,Saanvi Reddy,1974-07-23,51,Chennai,(934) 444-7307,saanvi.reddy.4663@example.in,510500.0,1.0,2021-08-11
C004664,Arjun Mishra,2001-02-01,24,Kochi,91-715-117-1740,arjun.mishra.4664@example.in,923600.0,3.0,2025-05-19
C004665,Aditya Sen,1984-12-08,41,MUMBAI,91-788-243-5066,aditya.sen.4665@example.in,492600.0,,2022-05-29
C004666,Aarav Iyer,2004-11-12,21,Ahmedabad, 94121-68761 ,aarav.iyer.4666@example.in,727700.0,3.0,2015-10-08
C004667,Zoya Bose,1999-01-17,26,Pune,+91 98713 93009,zoya.bose.4667@example.in,790400.0,3.0,2016-11-11
C004668,Nisha Roy,1994-10-27,31,HYDERABAD,8646226078,nisha.roy.4668@example.in,591300.0,6.0,2018-10-09
C004669,Rohan Banerjee,1955-01-14,70,Hyderabad,6359824467,rohan.banerjee.4669@example.in,965700.0,5.0,2023-11-15
C004670,Zoya Khan,1963-02-21,62,Mumbay,7759717106,zoyakhan4670@example.in,909500.0,4.0,2019-09-28
C004671,Diya Chandra,1952-03-05,73,Lucknow,7855078409,diya.chandra.4671@example.in,1308600.0,7.0,2024-10-10
C004672,Shreya Bose,1988-04-03,37,Hyderabad,9770223930,shreya.bose.4672@example.in,2095300.0,5.0,2021-08-08
C004673,Kabir Mishra,1968-12-18,57,Hyderabad,7330604582,kabir.mishra.4673@example.in,377300.0,3.0,2020-05-12
C004674,Sneha Gupta,1964-09-25,61,PUNE,8910826870,sneha.gupta.4674@example.in,450500.0,1.0,2022-04-20
C004675,Sanjay Sharma,1983-02-22,42,AHMEDABAD,8580782334,,1022500.0,5.0,2018-02-18
C004676,Arjun Desai,1993-04-21,32,Jaipur,8576450679,arjun.desai.4676@example.in,588200.0,2.0,2025-02-11
C004677,Varun Banerjee,1958-02-01,67,Lucknow,,varun.banerjee.4677@example.in,767400.0,5.0,2023-12-10
C004678,ARJUN JOSHI,1967-10-13,58,Mumbai,8959910976,arjun.joshi.4678@example.in,2574800.0,4.0,2021-12-28
C004679,Pranav Sharma,1955-05-31,70,Delhi,8594068531,pranav.sharma.4679@example.in,612800.0,,2021-04-24
C004680,Arjun Chandra,1998-05-25,27,Kochi,6669915549,arjun.chandra.4680@example.in,,7.0,2020-01-23
C004681,Mira Jain,1987-04-17,38,Bengaluru,7630930627,mira.jain.4681@example.in,413600.0,6.0,2015-04-19
C004682,Kavya Patel,1994-03-07,31,Kolkata,6701102251,kavya.patel.4682@example.in,1259500.0,3.0,2023-04-29
C004683,Mira Mishra,1959-10-07,66,Chennai,6574413143,mira.mishra.4683@example.in,1030300.0,2.0,2024-04-13
C004684,Varun Mukherjee,1970-11-17,55,Pune, 92276-16497 ,varun.mukherjee.4684@example.in,1111900.0,1.0,2023-08-02
C004685,Ananya Gupta,1974-08-16,51,Jaipur,8554274503,ananya.gupta.4685@example.in,2697000.0,4.0,2017-12-16
C004686,Saanvi Subramanian,1994-06-09,31,Kochi,6998984129,saanvi.subramanian.4686@example.in,1657200.0,,2023-10-20
C004687,Rhea Agarwal,1976-09-09,49,Bengaluru,8833115844,rhea.agarwal.4687@example.in,1536900.0,2.0,2021-04-20
C004688,Rahul Verma,1993-02-10,32,Pune, 63369-52924 ,rahul.verma.4688@example.in,926300.0,2.0,2025-05-24
C004689,Varun Sharma,1972-06-25,135,Ahmedabad, 83255-54940 ,varun.sharma.4689@example.in,630600.0,,2015-04-09
C004690,Shreya Iyer,1976-10-05,49,Bengaluru,+91 82107 77094,shreya.iyer.4690@example.in,565300.0,4.0,2016-09-21
C004691,Mira Chandra,1966-07-22,59,Pune,6756027688,mira.chandra.4691@example.in,472000.0,5.0,2016-08-09
C004692,Pooja Khan,1955-09-03,70,Kolkata,6068334467,pooja.khan.4692@example.in,758300.0,,2025-10-24
C004693,Krishna Nair,1962-09-19,63,Pune,9888375303,krishna.nair.4693@example.in,538500.0,4.0,2022-03-27
C004694,Ananya Das,2002-05-22,23,CHENNAI,8209865653,ananya.das.4694@example.in,772300.0,4.0,2018-05-22
C004695,ANANYA SEN,2005-03-16,20,Delhi,91-829-615-3142,ananya.sen.4695@example.in,570800.0,7.0,2017-04-30
C004696,Arjun Reddy,1958-04-15,67,Mumbai,7844354630,arjun.reddy.4696@example.in,379000.0,,2016-09-03
C004697,Nisha Kapoor,1951-04-30,74,Bhopal,,nisha.kapoor.4697@example.in,1637100.0,4.0,2018-06-30
C004698,Meera Das,1983-07-23,42,Hyderabad,9961918354,meera.das.4698@example.in,2586000.0,3.0,2022-01-12
C004699,Kavya Patel,1970-08-31,55,Chenai,8370903168,kavya.patel.4699@example.in,1244900.0,2.0,2021-12-07
C004700,Ananya Shah,1976-05-29,49,Chennai ,(616) 768-2258,ananya.shah.4700@example.in,1220000.0,1.0,2020-02-28
C004701,Saanvi Agarwal,1988-07-24,37,Hyderabad,7248057249,saanvi.agarwal.4701@example.in,425500.0,2.0,2017-02-13
C004702,Sneha Subramanian,1955-09-19,70,Pune,9176270116,sneha.subramanian.4702@example.in,1562600.0,4.0,2021-11-07
C004703,Rhea Kulkarni,1974-03-10,51,Delhi,6163526240,rhea.kulkarni.4703@example.in,1237200.0,3.0,2018-08-25
C004704,Rohan Bose,1965-10-13,60,Jaipur,8073107868,rohan.bose.4704@example.in,,1.0,2025-08-17
C004705,Zoya Subramanian,1950-07-15,75,Kolkata ,6732256455,zoya.subramanian.4705@example.in,1476100.0,5.0,2018-09-13
C004706,Pranav Verma,1971-03-26,54,Kolkata,7177836081,pranav.verma.4706@example.in,498000.0,3.0,2020-10-25
C004707,Zoya Reddy,2000-02-28,25,Jaipur,6175490185,zoya.reddy.4707@example.in,549800.0,5.0,2021-04-09
C004708,Sanjay Verma,1971-10-05,54,Mumbai,7259622032,sanjayverma4708@example.in,656800.0,6.0,2024-09-18
C004709,Nikhil Das,1987-11-03,38,Delhi,,nikhil.das.4709@example.in,458700.0,6.0,2018-05-09
C004710,Saavi Mishra,1959-07-13,66,Pune,8254220731,saanvi.mishra.4710@example.in,2307600.0,,2017-11-13
C004711,Shreya Banerjee,1981-07-28,44,BHOPAL,8928527645,shreya.banerjee.4711@example.in,551900.0,6.0,2019-08-30
C004712,Priya Bose,1976-11-28,49,Kochi,8627661302,priya.bose.4712@example.in,637200.0,5.0,2018-09-06
C004713,Anika Shah,1993-12-10,32,Lucknow,9211157471,anika.shah.4713@example.in,1573500.0,5.0,2023-06-15
C004714,Pranav Agarwal,2003-04-01,22,Mumbai,9581786813,pranav.agarwal.4714@example.in,958100.0,4.0,2022-11-05
C004715,Rahul Patel,1997-07-13,28,Hyderbad,8459366671,rahul.patel.4715@example.in,2624500.0,2.0,2025-03-25
C004716,Zoya Jain,1972-06-02,53,Lucknow, 62013-45561 ,zoya.jain.4716@example.in,1481800.0,3.0,2015-10-19
C004717,Shreya Desai,2001-05-19,24, Jaipur ,,shreya.desai.4717@example.in,403400.0,1.0,2022-08-12
C004718,Sahil Mukherjee,1951-05-23,74,KOCHI,6706148109,sahil.mukherjee.4718@example.in,785100.0,6.0,2017-05-07
C004719,Aditi Banerjee,1963-09-07,62,AHMEDABAD,9165778190,aditi.banerjee.4719@example.in,736200.0,4.0,2023-04-12
C004720,Kavya Das,1956-05-27,69,Kolkata,+91 69674 29448,kavya.das.4720@example.in,1496200.0,1.0,2021-05-24
C004721,Rahul Khan,2001-04-26,24,Lucknow,8951411758,rahul.khan.4721@example.in,360000.0,6.0,2018-06-29
C004722,Anika Singh,2002-06-09,23,Lucknow,8250215355,anika.singh.4722@example.in,4760500.0,4.0,2022-06-05
C004723,Sneha Rao,1970-02-11,55,Kolkata,(834) 858-5348,sneha.rao.4723@example.in,1481500.0,3.0,2015-04-19
C004724,Saanvi Reddy,1958-12-29,67,Lucknow,8407565694,saanvi.reddy.4724@example.in,2610200.0,2.0,2017-07-07
C004725,Sanjay Chandra,1992-09-01,33,Bengaluru,8503119017,sanjay.chandra.4725@example.in,791200.0,4.0,2019-09-25
C004726,Meera Agarwal,2000-11-25,25,Bengaluru,6087177989,,3047800.0,3.0,2018-08-07
C004727,Tanvi Mishra,1999-09-14,26,Hyderabad,9663904937,tanvi.mishra.4727@example.in,676500.0,3.0,2016-03-27
C004728,Shreya Bose,1966-03-06,59,Ahmedabad,9253349029,shreya.bose.4728@example.in,372100.0,1.0,2016-08-19
C004729,Nisha Chandra,1965-04-24,60,Hyderabad,6644229880,nisha.chandra.4729@example.in,590000.0,1.0,2017-02-10
C004730,Shreya Chandra,1953-08-20,72,Jaipur,8031965923,shreya.chandra.4730@example.in,477100.0,7.0,2021-07-27
C004731,Ishaan B.,1985-03-15,40,Bengaluru,9167084127,ishaan.bose.4731@example.in,345800.0,5.0,2023-12-14
C004732,Krishna Sen,1992-10-10,33,Chennai,7392749890,krishna.sen.4732@example.in,438500.0,2.0,2020-03-26
C004733,Ishita Singh,1963-07-05,62,Pune,8915145570,ishita.singh.4733@example.in,458700.0,4.0,2024-02-18
C004734,Sahil Patel,1975-01-06,50,Hyderabad,9973172566,sahil.patel.4734@example.in,572600.0,5.0,2023-07-13
C004735,Priya Khan,2004-01-20,21,Lucknow,6717806100,priya.khan.4735@example.in,665000.0,4.0,2022-08-30
C004736,Krishna Mukherjee,2004-11-13,21,Kochi,7578221311,krishna.mukherjee.4736@example.in,299900.0,3.0,2016-04-16
C004737,Rahul Mishra,1952-01-06,73,Hyderabad,6307487130,rahul.mishra.4737@example.in,1662300.0,4.0,2020-10-22
C004738,Shreya Desai,2002-05-21,23,Bengaluru,,shreya.desai.4738@example.in,743900.0,2.0,2022-12-10
C004739,Ishita Mukherjee,1973-02-04,52,Delhi, 71325-72286 ,ishita.mukherjee.4739@example.in,852600.0,1.0,2015-07-07
C004740,Nikhil Joshi,1964-05-21,61,Jaipur,6645020392,nikhil.joshi.4740@example.in,752400.0,1.0,2017-08-06
C004741,Aditya Gupta,1981-04-09,44,Mumbai,7624629540,aditya.gupta.4741@example.in,772000.0,,2025-05-16
C004742,Tanvi Sinha,1955-05-31,70,Jaipur,9377043724,tanvi.sinha.4742@example.in,2335300.0,7.0,2017-04-02
C004743,Shreya Khan,1993-02-04,32,Chennai,7724529070,shreya.khan.4743@example.in,505900.0,2.0,2016-03-27
C004744,Pooja Banerjee,1973-05-10,52,Kochi,91-821-478-5174,pooja.banerjee.4744@example.in,1754200.0,4.0,2016-09-20
C004745,Pooja Mukherjee,1996-09-13,29,Ahmedabad, 93420-92436 ,pooja.mukherjee.4745@example.in,306700.0,5.0,2024-09-22
C004746,Tanvi Subramanian,1960-03-01,65,Bengluru,8805288525,tanvi.subramanian.4746@example.in,1107400.0,6.0,2022-07-25
C004747,Rhea Agarwal,1974-07-05,51,Pune,9337640305,rhea.agarwal.4747@example.in,2031700.0,6.0,2024-05-03
C004748,Sahil Nair,1955-07-24,70,Chennai,8712941515,sahil.nair.4748@example.in,487500.0,4.0,2020-03-03
C004749,SANJAY RAO,1987-12-16,38,Jaipur,7009420238,sanjay.rao.4749@example.in,1002300.0,3.0,2023-03-11
